id,name,address,type_code,industry,port,lng,lat,pname,cityname,adname
B0FFFXPJYG,广汽丰田郑州富达航海路店,海中路179号(富达汽车广场)广汽丰田富达航海路店,汽车销售;丰田特约销售;广汽丰田销售|汽车维修;丰田特约维修;广汽丰田维修,零售业,消费端,113.63417,34.72007,河南省,郑州市,二七区
B0FFHE3CRO,河南省廉政文化教育中心,正光路26号,科教文化服务;科教文化场所;科教文化场所,其他行业,消费端,113.76152,34.772629,河南省,郑州市,金水区
B01730I18E,郑州交通技师学院,第三大街33号,科教文化服务;学校;职业技术学校,其他行业,消费端,113.746284,34.705658,河南省,郑州市,管城回族区
B017306UAA,河南省图书馆,嵩山南路150号,科教文化服务;图书馆;图书馆,其他行业,消费端,113.627249,34.743304,河南省,郑州市,中原区
B0FFG8WDGQ,民航加油站(中州大道辅路),中州大道与民航路交叉口向北50米,汽车服务;加油站;加油站,其他行业,消费端,113.718989,34.766983,河南省,郑州市,金水区
B0173088R1,郑州外国语新枫杨学校,高新技术开发区翠竹街税务干部学校对面,科教文化服务;学校;中学,其他行业,消费端,113.559114,34.818386,河南省,郑州市,中原区
B01730JFQ7,郑州粤海酒店,德化街5号,住宿服务;宾馆酒店;五星级宾馆|餐饮服务;中餐厅;中餐厅,旅游业,消费端,113.667432,34.749403,河南省,郑州市,二七区
B0FFHOLL5P,郑州合盛怡思得酒店,普惠路81号,住宿服务;宾馆酒店;四星级宾馆,旅游业,消费端,113.772403,34.761945,河南省,郑州市,金水区
B0FFGVWH9K,郑州方特假日酒店,刘集镇产业园华强文化科技产业基地,住宿服务;住宿服务相关;住宿服务相关,其他行业,消费端,113.93686,34.763734,河南省,郑州市,中牟县
B01731DVGT,郑州市第一零一中学,列里路101号,科教文化服务;学校;中学,其他行业,消费端,113.772544,34.739068,河南省,郑州市,管城回族区
B01730ISIU,建国饭店,金水大道东段机场路272号,住宿服务;宾馆酒店;五星级宾馆|餐饮服务;餐饮相关场所;餐饮相关,旅游业,消费端,113.715436,34.763071,河南省,郑州市,金水区
B01730IKUF,鹰城鑫地饭店,大学中路120号,住宿服务;宾馆酒店;四星级宾馆|餐饮服务;餐饮相关场所;餐饮相关,旅游业,消费端,113.643266,34.724017,河南省,郑州市,二七区
B017309CJR,大桥石化西四环加油站,西四环与金菊街交叉口西南角,汽车服务;加油站;加油站,其他行业,消费端,113.529302,34.821019,河南省,郑州市,中原区
B017315UT3,河南交通职业技术学院(淮南街),航海中路165号,科教文化服务;学校;高等院校,其他行业,消费端,113.637201,34.715896,河南省,郑州市,二七区
B0FFG3G6K2,八堡五金机电汽配城,花园口镇大河路南(田河村东),汽车服务;汽车配件销售;汽车配件销售,零售业,消费端,113.748156,34.869359,河南省,郑州市,惠济区
B0FFG8WDGQ,民航加油站(中州大道辅路),中州大道与民航路交叉口向北50米,汽车服务;加油站;加油站,其他行业,消费端,113.718989,34.766983,河南省,郑州市,金水区
B0FFLFLA0W,郑州喆鹏酒店,开元路100号(毛庄地铁站C口步行420米),住宿服务;宾馆酒店;宾馆酒店,旅游业,消费端,113.62279,34.866364,河南省,郑州市,惠济区
B0173088R1,郑州外国语新枫杨学校,高新技术开发区翠竹街税务干部学校对面,科教文化服务;学校;中学,其他行业,消费端,113.559114,34.818386,河南省,郑州市,中原区
B01730JFQ7,郑州粤海酒店,德化街5号,住宿服务;宾馆酒店;五星级宾馆|餐饮服务;中餐厅;中餐厅,旅游业,消费端,113.667432,34.749403,河南省,郑州市,二七区
B0FFHOLL5P,郑州合盛怡思得酒店,普惠路81号,住宿服务;宾馆酒店;四星级宾馆,旅游业,消费端,113.772403,34.761945,河南省,郑州市,金水区
B0FFGVWH9K,郑州方特假日酒店,刘集镇产业园华强文化科技产业基地,住宿服务;住宿服务相关;住宿服务相关,其他行业,消费端,113.93686,34.763734,河南省,郑州市,中牟县
B01731DVGT,郑州市第一零一中学,列里路101号,科教文化服务;学校;中学,其他行业,消费端,113.772544,34.739068,河南省,郑州市,管城回族区
B01730ISIU,建国饭店,金水大道东段机场路272号,住宿服务;宾馆酒店;五星级宾馆|餐饮服务;餐饮相关场所;餐饮相关,旅游业,消费端,113.715436,34.763071,河南省,郑州市,金水区
B017309CJR,大桥石化西四环加油站,西四环与金菊街交叉口西南角,汽车服务;加油站;加油站,其他行业,消费端,113.529302,34.821019,河南省,郑州市,中原区
B017315UT3,河南交通职业技术学院(淮南街),航海中路165号,科教文化服务;学校;高等院校,其他行业,消费端,113.637201,34.715896,河南省,郑州市,二七区
B0FFG3G6K2,八堡五金机电汽配城,花园口镇大河路南(田河村东),汽车服务;汽车配件销售;汽车配件销售,零售业,消费端,113.748156,34.869359,河南省,郑州市,惠济区
B01730JLDM,郑飞国际酒店,南三环中段,住宿服务;宾馆酒店;四星级宾馆,旅游业,消费端,113.636561,34.700125,河南省,郑州市,二七区
B0G32ME51S,郑州铂笙酒店,宇兴路与前程大道交叉口北160米路东,住宿服务;宾馆酒店;四星级宾馆,旅游业,消费端,113.872752,34.689806,河南省,郑州市,中牟县
B0FFGCYLF6,郑州M酒店,陇海路80号(陇海西路地铁站D口步行190米),住宿服务;宾馆酒店;四星级宾馆,旅游业,消费端,113.616251,34.736853,河南省,郑州市,中原区
B0FFH5CSEU,北四环汽车城,花园口镇中州大道与迎宾路交叉口向北100米,汽车销售;汽车销售;汽车销售,零售业,消费端,113.677927,34.875928,河南省,郑州市,惠济区
B01730ICI4,丰产路加油站,经一路与丰产路交叉口西50米路南,汽车服务;加油站;加油站,其他行业,消费端,113.696758,34.783535,河南省,郑州市,金水区
B0FFIZQKCT,郑州新奇中学,三全路70号,科教文化服务;学校;中学,其他行业,消费端,113.6712,34.830893,河南省,郑州市,金水区
B0FFF3JV8I,郑州市实验高级中学,文化北路256号,科教文化服务;学校;中学,其他行业,消费端,113.642831,34.865655,河南省,郑州市,惠济区
B017306BX6,郑州外国语中学,陇海西路65号,科教文化服务;学校;中学,其他行业,消费端,113.619528,34.737657,河南省,郑州市,中原区
B0JRMCOBF7,新郑鑫港萬華酒店,创业路与湖滨路交汇处,住宿服务;宾馆酒店;宾馆酒店,旅游业,消费端,113.749787,34.420468,河南省,郑州市,新郑市
B01730JVNT,方中山胡辣汤(总店),紫荆山路3号(紫荆山地铁站C口步行190米),餐饮服务;中餐厅;清真菜馆,旅游业,消费端,113.682462,34.760065,河南省,郑州市,金水区
B0H3V57MZ1,华丰来旺达酒店(郑州高铁东站CBD会展中心店),商都路七里河南路向南300米路东,住宿服务;宾馆酒店;宾馆酒店,旅游业,消费端,113.739056,34.743291,河南省,郑州市,管城回族区
B0GR2ZBXC1,东风日产郑州威佳宏远专营店,南三环与连云路交叉口向东300米路南,汽车销售;日产特约销售;东风日产销售|汽车维修;日产特约维修;东风日产维修,零售业,消费端,113.673991,34.697298,河南省,郑州市,二七区
B01731BNWB,河南信息统计职业学院(金水校区),鑫苑路5号,科教文化服务;学校;职业技术学校,其他行业,消费端,113.686634,34.799193,河南省,郑州市,金水区
B0FFHR1E52,河南艺术职业学院文化路校区,东风路街道文化路79号,科教文化服务;学校;高等院校|科教文化服务;学校;职业技术学校,其他行业,消费端,113.663273,34.806128,河南省,郑州市,金水区
B017308CXT,少林景区,207国道旁,风景名胜;风景名胜;国家级景点,其他行业,消费端,112.949076,34.486349,河南省,郑州市,登封市
B01730IES4,二七广场,西大街21号,风景名胜;公园广场;城市广场,其他行业,消费端,113.666451,34.75186,河南省,郑州市,二七区
B0JKCMNDVK,郑州郑东万象城,金水东路与东风南路交叉口西南角,购物服务;商场;购物中心,零售业,消费端,113.764208,34.765546,河南省,郑州市,金水区
B0FFKYGE2W,郑州银基动物王国,刘寨镇大鸿路1号银基国际旅游度假区,风景名胜;公园广场;动物园,其他行业,消费端,113.550465,34.486206,河南省,郑州市,新密市
B0173065N4,少林寺,嵩山少林风景区,风景名胜;风景名胜;寺庙道观,其他行业,消费端,112.941373,34.507029,河南省,郑州市,登封市
B0HAHAI4K3,郑州方特旅游度假区,郑汴物流通道与人文路交叉口,风景名胜;风景名胜相关;旅游景点,旅游业,消费端,113.929932,34.765965,河南省,郑州市,中牟县
B01730JLF0,嵩山国家重点风景名胜区,中岳大街146号,风景名胜;风景名胜;国家级景点,其他行业,消费端,112.995299,34.507867,河南省,郑州市,登封市
B0FFKEZM5H,只有河南·戏剧幻城,平安大道与广信街交叉口西北角,风景名胜;风景名胜;风景名胜,其他行业,消费端,114.002921,34.799139,河南省,郑州市,中牟县
B0FFFZHR2O,丹尼斯·大卫城,西太康路与二七路交汇处西北角,购物服务;商场;购物中心,零售业,消费端,113.665886,34.757768,河南省,郑州市,金水区
B01730K6MX,万达广场(郑州中原店),中原中路171号,购物服务;商场;购物中心,零售业,消费端,113.601543,34.746421,河南省,郑州市,中原区
B0FFINGG8V,郑州海昌海洋公园,大孟街道平安大道东1号,风景名胜;风景名胜;风景名胜,其他行业,消费端,113.988652,34.785878,河南省,郑州市,中牟县
B0FFF4H1OV,郑州二七万象城,民主路10号(二七广场地铁站L口步行190米),购物服务;商场;购物中心,零售业,消费端,113.661854,34.754929,河南省,郑州市,二七区
B0FFJ5VRHU,郑州记忆1952油化厂旅游休闲街区,沙口路黄河路北(沙口路地铁站C口步行270米),风景名胜;风景名胜相关;旅游景点,旅游业,消费端,113.640204,34.772317,河南省,郑州市,金水区
B0FFFA7G1F,银基广场,一马路8号,购物服务;商场;购物中心,零售业,消费端,113.665328,34.742993,河南省,郑州市,管城回族区
B0H015NYCK,郑州正弘汇,科学大道与瑞达路交叉口西北角,购物服务;商场;商场,零售业,消费端,113.566287,34.808911,河南省,郑州市,中原区
B0FFGCBRRP,郑州杉杉奥莱·中牟店,郑开大道与223省道交叉路路口东北角a14600,购物服务;商场;购物中心,零售业,消费端,114.029211,34.782086,河南省,郑州市,中牟县
B0FFG9WS5S,CityOn熙地港(郑州)购物中心,农业东路15号,购物服务;商场;购物中心,零售业,消费端,113.717482,34.78481,河南省,郑州市,金水区
B0FFHUOOHX,伏羲山,米村镇月寨村四组,风景名胜;风景名胜;国家级景点,其他行业,消费端,113.244619,34.601317,河南省,郑州市,新密市
B0H315XM7Y,尚座中心,农业南路81号(农业南路地铁站B口步行490米),商务住宅;楼宇;商务写字楼|购物服务;购物相关场所;购物相关场所,其他行业,消费端,113.756845,34.763993,河南省,郑州市,金水区
B0HR6K6K9Z,新田360广场(郑州绿地店),金水东路80号(金水东路地铁站C口旁),购物服务;商场;普通商场,零售业,消费端,113.767615,34.770009,河南省,郑州市,金水区
B0FFHRUD9Z,建业电影小镇,文创路与百花街交叉口,风景名胜;风景名胜;风景名胜,其他行业,消费端,113.999207,34.775389,河南省,郑州市,中牟县
B0FFGH2W5G,万达广场(郑州惠济店),开元路68号,购物服务;商场;购物中心,零售业,消费端,113.636377,34.868556,河南省,郑州市,惠济区
B01731A02B,郑州站西广场,京广路,风景名胜;公园广场;城市广场,其他行业,消费端,113.656525,34.74513,河南省,郑州市,二七区
B0IR5SVHUJ,探十里(升龙金中环财富中心店),陇海西路338号(陇海西路地铁站A口步行180米),购物服务;商场;购物中心|购物服务;家电电子卖场;家电电子卖场,零售业,消费端,113.614647,34.735474,河南省,郑州市,中原区
B0FFFDR2BG,万达广场(郑州二七店),大学南路8号,购物服务;商场;购物中心,零售业,消费端,113.64303,34.718184,河南省,郑州市,二七区
B0FFGH2W5G,万达广场(郑州惠济店),开元路68号,购物服务;商场;购物中心,零售业,消费端,113.636377,34.868556,河南省,郑州市,惠济区
B01731A02B,郑州站西广场,京广路,风景名胜;公园广场;城市广场,其他行业,消费端,113.656525,34.74513,河南省,郑州市,二七区
B0IR5SVHUJ,探十里(升龙金中环财富中心店),陇海西路338号(陇海西路地铁站A口步行180米),购物服务;商场;购物中心|购物服务;家电电子卖场;家电电子卖场,零售业,消费端,113.614647,34.735474,河南省,郑州市,中原区
B0FFFDR2BG,万达广场(郑州二七店),大学南路8号,购物服务;商场;购物中心,零售业,消费端,113.64303,34.718184,河南省,郑州市,二七区
B0G3O7CFST,郑州龙湖湿地公园,源十三街隧道附近,风景名胜;公园广场;公园,其他行业,消费端,113.734745,34.8142,河南省,郑州市,金水区
B01730K6LT,郑州大观音寺,国基路76号,风景名胜;风景名胜;寺庙道观,其他行业,消费端,113.66632,34.822344,河南省,郑州市,金水区
B0G2VMKLTR,万达广场(郑州高新店),郑州高新技术产业开发区科学大道郁香路西北角,购物服务;商场;购物中心,零售业,消费端,113.582252,34.809127,河南省,郑州市,中原区
B0173169EF,中原福塔,经济技术开发区航海东路1206号,风景名胜;风景名胜;国家级景点,其他行业,消费端,113.728679,34.723295,河南省,郑州市,管城回族区
B0FFG7QGEZ,郑州锦艺城购物中心,棉纺西路36号,购物服务;商场;购物中心,零售业,消费端,113.609249,34.762388,河南省,郑州市,中原区
B01730I9JJ,德化步行街,德化街85号附71号,购物服务;特色商业街;特色商业街,其他行业,消费端,113.666303,34.749703,河南省,郑州市,二七区
B017300007,郑州海洋馆,国基路86号,风景名胜;公园广场;水族馆,其他行业,消费端,113.658001,34.820057,河南省,郑州市,金水区
B01730JVLG,郑州印象汇,中州大道1188号(东十里铺地铁站D口步行180米),购物服务;商场;购物中心,零售业,消费端,113.725035,34.748937,河南省,郑州市,金水区
